,document,score,review_score,most_words,Pos_Neu_Neg
75,평일에도 웨이팅 장난아닙니다맛은 무난해요 가격은 비싼편이고가짓수가 많아서 좋아요 서비스 응대도 좋고,3.7,0.9529,"[('평일', 1), ('웨이', 1), ('팅', 1), ('장난', 1), ('아닙니다', 1), ('맛', 1), ('무난', 1), ('가격', 1), ('비싼', 1), ('편이', 1)]",긍정
76,맛 퀄리티....광화문 동해도와 별반 차이 없음. 가격대라면 맘껏 취사선택가능한 동해도 선택하겠음,5.0,0.1863,"[('선택', 2), ('맛', 1), ('퀄리티', 1), ('광화문', 1), ('해도', 1), ('별반', 1), ('차이', 1), ('없음', 1), ('가격', 1), ('라면', 1)]",부정
77,사람 넘 많아서 아쉽지만 맛은 있습니다 ㅎㅎ둘이 가면 십마넌은 뚝딱 넘기는듯,4.1,0.8919,"[('사람', 1), ('많아서', 1), ('아쉽지만', 1), ('맛', 1), ('있습니다', 1), ('둘', 1), ('가면', 1), ('마넌', 1), ('뚝딱', 1)]",긍정
78,가격 굳맛 굳근데 웨이팅이 최악...그래서 4...,3.3,0.5638,"[('굳', 2), ('가격', 1), ('맛', 1), ('웨이팅', 1), ('최악', 1)]",중립
79,프랜차이즈 초밥집 중에서 가장 맛있었던 집!!초밥 위에 올라가는 생선 굉장히 질이 좋고 큼다만 가격이 너무 사악해서몇 접시 안 먹었는데도일 인당 20,4.0,0.9033,"[('초밥', 2), ('집', 2), ('프랜차이즈', 1), ('중', 1), ('가장', 1), ('맛있었던', 1), ('위', 1), ('생선', 1), ('굉장히', 1), ('질', 1)]",긍정
80,000원 이상 훌쩍 나옴...그리고 최악의 단점이라면....제발 초밥 접시 올릴 때 한꺼번에 뭉탱이로같은 종류로 올리지 좀 말아줬음....무슨 연이어서 같은 초밥을 7~10개씩 올려놓고메뉴판의 초밥 종류는 거의 100개 가까이 되는데실질적으로 올라오는 초밥 종류는진짜 많이 쳐줘도 20개가 안 됨주문하면 만들어주기는 하지만매번 요청하기도 미안하고...좀 다양하게 여러 가지 섞어서 올려줬으면 좋겠음제발...,4.3,0.3035,"[('초밥', 4), ('종류', 3), ('개', 3), ('제발', 2), ('같은', 2), ('좀', 2), ('이상', 1), ('훌쩍', 1), ('최악', 1), ('단점', 1)]",부정
81,220323웨이팅이 넘 길어요 ㅠㅠ맛은 있지만 가격이 사악하긴 한 듯..둘이서 10만원 채우고 나왓음,3.3,0.0248,"[('웨이팅', 1), ('맛', 1), ('있지만', 1), ('가격', 1), ('사악하긴', 1), ('듯', 1), ('둘이서', 1), ('나왓음', 1)]",부정
82,맛있다,5.0,0.9502,"[('맛있다', 1)]",긍정
83,결제할때 가격이 제가 생각한가격과 달라서 뭐지했는데 가게에선 아직 예전 매뉴판을 쓰시더라구요그래도 맛있어서 기분좋게 계산하고왔어요,3.3,0.8022,"[('가격', 2), ('결제', 1), ('때', 1), ('제', 1), ('생각', 1), ('달라', 1), ('뭐', 1), ('가게', 1), ('예전', 1), ('뉴판', 1)]",긍정
84,만족합니다.,2.8,0.9336,"[('만족합니다', 1)]",긍정
85,배불러요,3.4,0.6533,"[('배불러요', 1)]",중립
86,맛은 나쁘지않은데 홀직원분들이 불친절,3.7,0.2349,"[('맛', 1), ('나쁘지', 1), ('홀', 1), ('직원', 1), ('불친절', 1)]",부정
87,전반적으로 맛있고 분위기도 좋은 데 웨이팅이 너~~무 길어요 ㅠㅠㅎㅎ,4.3,0.8441,"[('전반', 1), ('맛있고', 1), ('분위기', 1), ('좋은', 1), ('데', 1), ('웨이팅', 1), ('너', 1), ('무', 1)]",긍정
88,나쁘지 않게 먹었어요! 직원들도 친절쓰,4.4,0.7935,"[('나쁘지', 1), ('직원', 1), ('친절', 1)]",긍정
89,맛있어서 자주가요!!추천추천흰생선 조아하는데 사르르 녹아요,4.2,0.9867,"[('추천', 2), ('맛있어서', 1), ('자주', 1), ('가요', 1), ('흰', 1), ('생선', 1), ('사르르', 1)]",긍정
90,그냥 보통 초밥집,4.4,0.0784,"[('그냥', 1), ('보통', 1), ('초밥', 1), ('집', 1)]",부정
91,평일 14시 1,3.9,0.5684,"[('평일', 1)]",중립
92,2팀 웨이팅 있을 시간.레일 위에 초밥도 너무 없고,3.8,0.1191,"[('팀', 1), ('웨이', 1), ('팅', 1), ('있을', 1), ('시간', 1), ('레일', 1), ('위', 1), ('초밥', 1), ('없고', 1)]",부정
93, 말해도 늦게 만들어 줌.갓덴 매장 중에서는 제일 맛있어서 웨이팅해서라도 종종 먹었었는데 맛도 너무 평범해짐.왜인지 와규 구이 초밥는 20초안에 빨리 갖다 주는데 고기가 미지근함... 어디 렌지에 데운 느낌.전체적으로 너무 실망했어요ㅠ,4.4,0.0434,"[('말', 1), ('줌', 1), ('갓덴', 1), ('매장', 1), ('중', 1), ('제일', 1), ('맛있어서', 1), ('웨이', 1), ('팅', 1), ('종종', 1)]",부정
94,맛있고 깔끔해요 ^^사람 엄청 많아요,3.8,0.9624,"[('맛있고', 1), ('깔끔해요', 1), ('사람', 1), ('많아요', 1)]",긍정
95,음… 가격 대비 너무 별로……… 웨이팅한 시간 너무 아깝…돈 너무 아깝…,4.0,0.0004,"[('아깝', 2), ('음', 1), ('가격', 1), ('대비', 1), ('별로', 1), ('웨이팅', 1), ('시간', 1), ('돈', 1)]",부정
96,스시 종류도 많고 맛있어요!,4.0,0.9646,"[('스시', 1), ('종류', 1), ('많고', 1), ('맛있어요', 1)]",긍정
97,스시 종류도 많고 신선하고 맛있어요. 한 번 갈 때 신나게 먹고 옵니다.^^,4.3,0.9887,"[('스시', 1), ('종류', 1), ('많고', 1), ('신선하고', 1), ('맛있어요', 1), ('번', 1), ('때', 1), ('신나게', 1)]",긍정
98,넓고 쾌적해서 좋아요 직원분들 친절하시구!파튀김연어 쫀맛,3.9,0.9131,"[('넓고', 1), ('쾌적해서', 1), ('좋아요', 1), ('직원', 1), ('친절하시구', 1), ('파', 1), ('튀김', 1), ('연어', 1), ('쫀맛', 1)]",긍정
99, 청어는 조금 비렸음 ㅠㅠ처음 가봤는데 다음에 또 가고싶어요 줄만 안선다면,5.0,0.0463,"[('청어', 1), ('조금', 1), ('비렸음', 1), ('처음', 1), ('다음', 1), ('또', 1), ('줄', 1)]",부정
100,여기에서는 다른 평범한 횟집보단 회들을 좀 더 업그레이드 된 버전으로 맛볼 수 있었고 물론 그만큼 가격이 값싸진 않았습니다.하지만 저는 회를 사랑하는 사람으로선 정말 만족스러웠습니다.저는 참치 5종,4.3,0.9824,"[('회', 2), ('저', 2), ('여기', 1), ('다른', 1), ('평범한', 1), ('횟집', 1), ('좀', 1), ('더', 1), ('업그레이드', 1), ('버전', 1)]",긍정
101, 붉은생새우,3.9,0.477,"[('붉은', 1), ('생', 1), ('새우', 1)]",중립
102, 연어뱃살,3.8,0.2344,"[('연어', 1), ('뱃살', 1)]",부정
103, 와규타타키,4.1,0.7585,"[('규', 1), ('타키', 1)]",긍정
104, 간장새우,1.7,0.3074,"[('간장', 1), ('새우', 1)]",부정
105, 찐 전복,3.5,0.1933,"[('전복', 1)]",부정
106, 타코와사비군함을 먹었던 걸로 기억하는데 참치 5종,3.4,0.8219,"[('타코', 1), ('와사비', 1), ('군함', 1), ('걸', 1), ('기억', 1), ('참치', 1), ('종', 1)]",긍정
107, 연어뱃살은 꼭 드셔보시길 바랍니다. 와규타타키는 호불호가 갈릴듯하고 찐 전복은 그닥 추천하진 않습니다.참치 5종말고 단품으로 드시길 원한다면 오토로초밥과 참다랑어 중뱃살은 꼭 드시길 추천드립니다. (오토로 초밥은 입에 넣었을 때 기름기가 은은하게 뿜어져나오며 부드러웠고,3.3,0.9831,"[('뱃살', 2), ('꼭', 2), ('추천', 2), ('초밥', 2), ('연어', 1), ('규', 1), ('타키', 1), ('호불호', 1), ('갈릴', 1), ('듯', 1)]",긍정
108, 참다랑어 중뱃살은 정말 입에서 사르륵 녹았음),2.6,0.291,"[('참다랑어', 1), ('중', 1), ('뱃살', 1), ('정말', 1), ('입', 1)]",부정
109,무지 맛있어요 !제가 먹은 것 중에 계란말이 초밥이 특히나 맛있었어요가격도 저렴한 편이고 분위기도 좋고사람 많아서 회전 빨라 초밥도 신선한 것 같고앞으로 자주 갈 듯요 ㅋㅋ,4.2,0.9919,"[('것', 2), ('초밥', 2), ('무지', 1), ('맛있어요', 1), ('제', 1), ('중', 1), ('계란말이', 1), ('나', 1), ('맛있었어요', 1), ('가격', 1)]",긍정
110,일부러 웨이팅 피하려고 3시에 갔는데도 비엄청오는 날인데도 웨이팅 했네요 40분 정도?? 너무 맛있어요. 가격도 나쁘지 않은 것 같아요,1.6,0.6998,"[('웨이', 2), ('팅', 2), ('일부러', 1), ('피하', 1), ('려고', 1), ('비', 1), ('정도', 1), ('맛있어요', 1), ('가격', 1), ('나쁘지', 1)]",긍정
111,여기가 최고입니다  이랏샤이맛세,1.6,0.9783,"[('여기', 1), ('최고', 1), ('입니다', 1), ('랏샤', 1), ('맛세', 1)]",긍정
112,강남점이 유난히 맛있는거같긴하네요. 가격대는 좀 나가지만 강남인거치면 감수할만합니다,5.0,0.8839,"[('강남', 2), ('점', 1), ('맛있는거', 1), ('같긴하네요', 1), ('가격', 1), ('좀', 1), ('치면', 1), ('감수', 1)]",긍정
113,갓덴스시 여러 지점을 가봤지만강남점이 최고인것 같습니다!!점심 저녁으로 웨이팅이 항상 있을 정도로 인기가 많은게 단점이지만,5.0,0.9165,"[('덴', 1), ('스시', 1), ('여러', 1), ('지점', 1), ('강남', 1), ('점', 1), ('최고', 1), ('것', 1), ('같습니다', 1), ('점심', 1)]",긍정
114,그만큼 회전율이 빨라 신선한 초밥들이 나온다는게 장점입니다!! 회전초밥집들 중에 올라온 초밥들이 말라있는 곳도 상당히 많으니까요.특히 새우 초밥들이 굉장히 퀄리티가 좋았습니다단,4.0,0.9868,"[('초밥', 3), ('회전', 1), ('율', 1), ('빨라', 1), ('신선한', 1), ('장점', 1), ('입니다', 1), ('회전초밥집', 1), ('중', 1), ('말라있는', 1)]",긍정
115, 양념게장군함은 비추천합니다~~새우 초밥 하나 더 드세요~~~,3.9,0.0316,"[('양념', 1), ('게장', 1), ('군함', 1), ('천합니다', 1), ('새우', 1), ('초밥', 1), ('하나', 1), ('더', 1)]",부정
116,사이드메뉴도 초밥도 맛있어요,4.0,0.7159,"[('사이드', 1), ('메뉴', 1), ('초밥', 1), ('맛있어요', 1)]",긍정
117,생선도 싱싱하고 종류도 다양합니다,3.4,0.8364,"[('생선', 1), ('싱싱하고', 1), ('종류', 1), ('다양합니다', 1)]",긍정
118,그냥 최고 갓덴은 믿고 먹어요 굳굳,3.9,0.9919,"[('굳', 2), ('그냥', 1), ('최고', 1), ('갓덴', 1)]",긍정
119,배부르게 먹고나면 계산서보고 놀라지만 ^^... 맛있어요,4.6,0.9808,"[('배부르게', 1), ('계산서', 1), ('보고', 1), ('맛있어요', 1)]",긍정
120,최고ㅜㅜ,1.5,0.9376,"[('최고', 1)]",긍정
121,연어뱃살이진짜최고 입에서녹는다는게이런거구나싶음,5.0,0.9077,"[('연어', 1), ('뱃살', 1), ('진짜', 1), ('최고', 1), ('입', 1), ('거구', 1)]",긍정
122,최고,4.5,0.953,"[('최고', 1)]",긍정
123,맛있어요 간이 좀 았는편,2.6,0.721,"[('맛있어요', 1), ('간이', 1), ('좀', 1), ('았', 1), ('편', 1)]",긍정
124,다른 지점보다 싱싱하고 맛남,2.9,0.8446,"[('다른', 1), ('지점', 1), ('싱싱하고', 1), ('맛남', 1)]",긍정
125,다른지점보다 맛있어서 먼길이지만 항상 강남점으로옵니다.오늘은 2명이서 13만원치 먹었네요^^;다만 조금 짜서 그런지 집에와서 물 1리터 넘게 마셨어요,3.3,0.9494,"[('지점', 1), ('맛있어서', 1), ('먼', 1), ('길이', 1), ('항상', 1), ('강남', 1), ('점', 1), ('오늘', 1), ('명', 1), ('이서', 1)]",긍정
126,금요일 저녁 오랜 대기 끝에 먹었지만 맛있게 잘먹었습니다. 참다랑어 대뱃살..7700원에 두 피쓰인데 아주 맛있네요. 튀김류도 만족스러웠습니다. 직원분들이 친절하시고 적극적으로 응대해주셔서 편안하게 식사했습니다. 감사드립니다.,3.7,0.9907,"[('금요일', 1), ('저녁', 1), ('대기', 1), ('끝', 1), ('맛있게', 1), ('참다랑어', 1), ('뱃살', 1), ('두', 1), ('피', 1), ('아주', 1)]",긍정
127,기본이 안된 초밥집. 생선두께,2.6,0.1461,"[('기본', 1), ('안된', 1), ('초밥', 1), ('집', 1), ('생선', 1), ('두께', 1)]",부정
128, 와사비,3.8,0.5792,"[('와사비', 1)]",중립
129, 밥량 전부다 제각각. 초밥뷔페 수준. 조리사가 주문서 만진 손으로 초밥 쥐는거 여러번 보고 토할뻔.,5.0,0.0392,"[('초밥', 2), ('밥량', 1), ('전부', 1), ('제각각', 1), ('뷔페', 1), ('수준', 1), ('조리사', 1), ('주문', 1), ('손', 1), ('번', 1)]",부정
130,100% 일본자본금 ㅎㅎ일본에 매장 백여개 성업중인 프렌차이즈불매운동중인데ㅡ여긴 맛있어서인지줄을 한시간 서서 머금,1.0,0.9757,"[('일본', 2), ('자본금', 1), ('매장', 1), ('여개', 1), ('성업', 1), ('프렌', 1), ('차이', 1), ('불매운동', 1), ('맛있어서', 1), ('인지', 1)]",긍정
131,가격대비 맛 최상이라 생각합니다ㅎㅎ,3.6,0.9742,"[('가격', 1), ('대비', 1), ('맛', 1), ('최상', 1), ('생각', 1)]",긍정
132,비싸지만 괜찮은 맛,3.3,0.6521,"[('비싸지만', 1), ('괜찮은', 1), ('맛', 1)]",중립
133,지금까지 먹은 스시 다 가짜임. 여기꺼 먹어보면 흔하게 찾을 수 있는 스시들에게 배신감 느낌ㅋㅋㅋㅋㅋㅋㅋ 암튼 맛있어요! 새우튀김도 꼭 먹어보세요,3.0,0.991,"[('스시', 2), ('지금', 1), ('가짜', 1), ('임', 1), ('흔하게', 1), ('수', 1), ('있는', 1), ('배신', 1), ('감', 1), ('느낌', 1)]",긍정
134,갓뎀??,3.3,0.2296,"[('갓뎀', 1)]",부정
135,3.5점그냥 스시 먹으러 가서 스시 잘 먹고 온 정도강남이라 사람이 너무 많았던 것 같음그래도 잘 먹었으니 괜찮았음,4.7,0.9553,"[('스시', 2), ('점', 1), ('그냥', 1), ('온', 1), ('정도', 1), ('강남', 1), ('사람', 1), ('많았던', 1), ('것', 1), ('같음', 1)]",긍정
136,정신없고 그다지 특별하단 느낌없음한번간걸로 족함서비스 그냥저냥,2.9,0.0028,"[('정신', 1), ('없고', 1), ('그다지', 1), ('특별하단', 1), ('느낌', 1), ('없음', 1), ('한번', 1), ('걸', 1), ('족함', 1), ('서비스', 1)]",부정
137,한국에서 맛볼수 있는 일본의 맛.가격은 비싸지만 그에 맞는 퀄리티와 친절함 때문에한 달에 한 번은 찾는 곳.,3.4,0.6532,"[('한국', 1), ('있는', 1), ('일본', 1), ('맛', 1), ('가격', 1), ('비싸지만', 1), ('그', 1), ('퀄리티', 1), ('친절함', 1), ('때문', 1)]",중립
138,맛있어여 트러플오일 새우 맛있어요 그리고 이름까먹었는디 이거 알 통통하고 맛있어용 ~,3.6,0.9896,"[('맛있어여', 1), ('트러플', 1), ('오일', 1), ('새우', 1), ('맛있어요', 1), ('이름', 1), ('거', 1), ('알', 1), ('통통하고', 1), ('맛있어용', 1)]",긍정
139,종업원들 왜 그렇게 소리를 지르는지.... 조용히 대화 나누기엔 불가능한 곳. 분위기가 시장판 같아요,4.2,0.5228,"[('종업원', 1), ('왜', 1), ('소리', 1), ('조용히', 1), ('대화', 1), ('나누기', 1), ('불가능한', 1), ('곳', 1), ('분위기', 1), ('장판', 1)]",중립
140,초밥이 살살녹습니다 진짜 잘되는 이유가 있습니다,4.5,0.6364,"[('초밥', 1), ('살살', 1), ('진짜', 1), ('이유', 1), ('있습니다', 1)]",중립
141,맛잇어요 근데 줄이좀기네요 ㅎㅎㅎ,2.1,0.7949,"[('맛', 1), ('좀', 1), ('기네', 1)]",긍정
142,회전초밥집 중 쵝오,3.6,0.9686,"[('회전초밥집', 1), ('중', 1), ('쵝오', 1)]",긍정
143,맛은 둘째치고 서비스가 진짜 좋음 아 그렇다고 맛없는건아니고 일단 서비스 오짐,3.8,0.7069,"[('서비스', 2), ('맛', 1), ('둘째', 1), ('진짜', 1), ('좋음', 1), ('맛없는건', 1), ('아니고', 1), ('일단', 1), ('짐', 1)]",긍정
144,저렴한 가격에 회전초밥을 즐길 수 있는 곳회전율도 높은 편이고 모든 초밥이 평타이상이다남녀 둘이서 배부르게 먹어도 4만원대에 해결할 수 있다맛은 평범하지만 가성비를 따지면 정말 괜찮은 곳타이밍을 잘못 맞춰가면 한시간 대기는 감수해야한다,4.3,0.9047,"[('수', 2), ('곳', 2), ('저렴한', 1), ('가격', 1), ('회전초밥', 1), ('있는', 1), ('회전', 1), ('율도', 1), ('높은', 1), ('편이', 1)]",긍정
145,가격에 비해 별로임 가지마세요,4.1,0.0201,"[('가격', 1), ('별로', 1), ('임', 1), ('가지', 1)]",부정
146,예전에 자주갔던 가성비 좋았던 스시집요샌 워낙 맛있는 스시집이 많아서 잘 안가게됨,3.9,0.9294,"[('스시', 2), ('예전', 1), ('자주', 1), ('가성', 1), ('비', 1), ('좋았던', 1), ('집요', 1), ('워낙', 1), ('맛있는', 1), ('집', 1)]",긍정
147,자주먹지만 역시나 맛있음,3.1,0.9597,"[('자', 1), ('주먹', 1), ('역시', 1), ('맛있음', 1)]",긍정
148,최근 간 초밥집중 제일 맛있었어용. 웨이팅이 길긴했지만그만큼 값어치를 했던거같아유 ㅎㅎㅎ,3.9,0.9869,"[('최근', 1), ('간', 1), ('초밥', 1), ('집중', 1), ('제일', 1), ('맛있었어용', 1), ('웨이팅', 1), ('길긴', 1), ('값어치', 1), ('같', 1)]",긍정
149,맛있어요! 직원분들이 너무 친절하셔서 인상깊어요,4.3,0.9937,"[('맛있어요', 1), ('직원', 1), ('친절하셔서', 1), ('인상', 1), ('깊어요', 1)]",긍정
150,맛있는 초밥 골라먹으면 괜찮아요 일부 노맛이 있어서 하나 뺌,3.6,0.9344,"[('맛있는', 1), ('초밥', 1), ('괜찮아요', 1), ('일부', 1), ('노맛', 1), ('있어서', 1), ('하나', 1)]",긍정
151,전체적으로 맛있고 가성비도 괜찮았어요 !직원분들도 다들 친절하셨습니당,3.0,0.9923,"[('전체', 1), ('맛있고', 1), ('가성', 1), ('비도', 1), ('괜찮았어요', 1), ('직원', 1), ('친절하셨', 1), ('습', 1)]",긍정
152,런치특선 극강의 가성비 맛도최고에요가게 분위기는 시끌시끌예민하신분들은 좀 산만하다고 느끼실듯,4.0,0.958,"[('런치', 1), ('특선', 1), ('강의', 1), ('가성', 1), ('비', 1), ('맛', 1), ('최고', 1), ('가게', 1), ('분위기', 1), ('예민하', 1)]",긍정
153,일본 ㅡ.ㅡ,1.0,0.0491,"[('일본', 1)]",부정
154,가쥐먀새효 잉봉싞댱,4.0,0.4542,"[('가쥐먀새효', 1), ('잉봉싞댱', 1)]",중립
155,ㄱㅈㅁ,3.3,0.4542,[],중립
156,영어로 추천할께요. Really good sushi. Recommend this. Plus the conveyor belt is fun!,2.9,0.6685,"[('영어', 1), ('추천', 1)]",긍정
157,친절하고 맛있어요,2.3,0.9768,"[('친절하고', 1), ('맛있어요', 1)]",긍정
158,맛있고 신선해요밥에있는 조미료때문에 끝맛이 조금 느끼한것 빼곤 좋아요,3.7,0.9619,"[('맛있고', 1), ('신선해요', 1), ('밥', 1), ('있는', 1), ('조미료', 1), ('때문', 1), ('끝맛', 1), ('조금', 1), ('느끼한것', 1), ('좋아요', 1)]",긍정
159,맛있어요. 근데 주문을 빨리 빨리 안 받아줘서,5.0,0.806,"[('맛있어요', 1), ('주문', 1), ('안', 1)]",긍정
160, 초밥 기다리다가 배불러서 더 못먹고 나온적 있음. 평일 점심도 웨이팅이 있는편.,1.0,0.5183,"[('초밥', 1), ('배불러서', 1), ('더', 1), ('적', 1), ('있음', 1), ('평일', 1), ('점심', 1), ('웨이팅', 1), ('있는', 1), ('편', 1)]",중립
161,비싸지만 맛있음,3.0,0.5769,"[('비싸지만', 1), ('맛있음', 1)]",중립
